Romain
Bardet
TDF2017
Stage12
1
long	lat	elev
0.128363	43.201008	376
0.128293	43.200977	376
0.128215	43.200962	376
0.128135	43.200951	377
0.128052	43.200943	377
0.127967	43.200951	377
0.127882	43.20097	378
0.127802	43.200985	378
0.127725	43.201015	378
0.127648	43.201042	379
0.127572	43.201065	379
0.127517	43.201107	379
0.12744	43.20113	379
0.127362	43.201164	379
0.127293	43.201195	379
0.127225	43.201221	380
0.127165	43.20126	380
0.127093	43.201286	380
0.127018	43.201317	381
0.126937	43.201336	381
0.12685	43.201351	381
0.126765	43.201359	381
0.126675	43.201366	382
0.126583	43.201366	382
0.126497	43.201351	382
0.126417	43.201328	383
0.126342	43.201301	383
0.12627	43.20126	383
0.126202	43.201221	384
0.12614	43.201172	384
0.126085	43.201122	385
0.126043	43.201073	385
0.12601	43.201027	385
0.125977	43.20097	385
0.125953	43.20092	386
0.125943	43.200855	386
0.125937	43.20079	387
0.125937	43.200733	387
0.125942	43.200668	388
0.12595	43.200603	388
0.125962	43.200539	388
0.125977	43.200462	389
0.125993	43.200397	389
0.126012	43.200333	390
0.126035	43.200275	390
0.126055	43.200211	391
0.126083	43.200146	391
0.126117	43.200088	391
0.12615	43.200024	391
0.126187	43.199974	391
0.126227	43.199928	391
0.126272	43.199879	391
0.126323	43.199829	392
0.126373	43.199787	392
0.126435	43.199757	393
0.126503	43.19973	393
0.126578	43.199707	393
0.126668	43.199699	394
0.12676	43.199684	394
0.126852	43.199673	395
0.126943	43.199673	395
0.12703	43.199673	395
0.127112	43.199673	395
0.127193	43.199673	396
0.127273	43.199684	396
0.127353	43.199707	396
0.127427	43.199722	397
0.127502	43.199757	397
0.127572	43.199787	397
0.127637	43.199814	397
0.127707	43.199844	398
0.127778	43.199871	398
0.127852	43.199902	399
0.127922	43.199928	399
0.127993	43.199959	400
0.128067	43.199993	400
0.128137	43.200031	401
0.128208	43.200058	401
0.128283	43.200081	401
0.128357	43.200107	402
0.128435	43.200123	402
0.128522	43.200138	403
0.128605	43.200153	403
0.128685	43.200172	403
0.128767	43.200195	404
0.128852	43.200218	404
0.128937	43.200237	404
0.12902	43.200253	404
0.129105	43.200268	404
0.129192	43.200268	404
0.129277	43.200283	405
0.129363	43.200302	405
0.12945	43.200317	405
0.129533	43.200325	406
0.129622	43.200352	406
0.12971	43.200367	407
0.129798	43.200375	407
0.129887	43.200382	407
0.129977	43.200397	408
0.130065	43.200417	408
0.130152	43.200432	408
0.130242	43.200447	409
0.130335	43.200462	409
0.130427	43.200474	410
0.130517	43.200497	410
0.130605	43.200512	410
0.130692	43.200527	410
0.130778	43.200554	410
0.13087	43.200569	411
0.130962	43.200584	411
0.131055	43.200611	411
0.131153	43.200626	412
0.13126	43.200642	412
0.131377	43.200649	412
0.131502	43.200649	412
0.131632	43.200649	412
0.131773	43.200642	412
0.13192	43.200634	412
0.132068	43.200626	412
0.132218	43.200619	412
0.13237	43.200611	411
0.13253	43.200596	411
0.132692	43.200577	411
0.132852	43.200554	411
0.133013	43.200527	410
0.133177	43.200504	410
0.13334	43.200489	410
0.133507	43.200455	410
0.133673	43.200432	410
0.133842	43.200397	409
0.134007	43.200375	409
0.134173	43.20034	408
0.134333	43.20031	408
0.134492	43.200275	408
0.134652	43.200245	407
0.13481	43.200211	407
0.134965	43.200188	407
0.13512	43.200153	407
0.135273	43.200123	407
0.135427	43.200096	407
0.135583	43.200066	407
0.135747	43.200031	407
0.135923	43.200001	406
0.136107	43.199959	406
0.136298	43.199928	406
0.136498	43.199886	405
0.136702	43.199852	404
0.136907	43.199806	404
0.13712	43.199764	403
0.137337	43.199722	403
0.137552	43.199684	403
0.137773	43.199642	402
0.138	43.199593	401
0.138228	43.199551	400
0.138462	43.199512	399
0.138697	43.199463	398
0.138933	43.199421	398
0.139173	43.199375	397
0.139417	43.199333	396
0.139662	43.199284	395
0.139908	43.199234	394
0.140155	43.199184	392
0.140397	43.199146	391
0.140637	43.199097	390
0.140878	43.199055	388
0.14112	43.199009	386
0.141363	43.198959	385
0.1416	43.198917	384
0.141838	43.198868	383
0.142075	43.198818	382
0.142305	43.19878	381
0.142533	43.198738	380
0.142758	43.198696	380
0.142978	43.198658	379
0.143187	43.198624	379
0.143387	43.198593	379
0.143573	43.198559	379
0.143748	43.198528	379
0.143913	43.198494	380
0.144072	43.198463	380
0.144227	43.198421	381
0.144378	43.198399	382
0.144527	43.198364	383
0.144672	43.198341	384
0.144813	43.198307	385
0.144955	43.198284	385
0.1451	43.198257	386
0.14524	43.198227	387
0.145377	43.1982	388
0.14551	43.198177	389
0.145642	43.198162	389
0.145777	43.198135	390
0.145917	43.19812	390
0.14606	43.198097	391
0.146207	43.198078	391
0.146358	43.198055	391
0.146518	43.19804	391
0.146685	43.198021	391
0.146862	43.198006	391
0.14705	43.19799	390
0.147245	43.197975	390
0.147443	43.197956	389
0.147645	43.197933	388
0.147852	43.197918	387
0.148067	43.197891	387
0.148285	43.197868	386
0.148507	43.197853	385
0.14873	43.197826	385
0.148955	43.197803	384
0.149185	43.197788	383
0.149415	43.197761	382
0.149645	43.197739	380
0.149877	43.197719	380
0.150108	43.197704	379
0.15034	43.197681	378
0.150577	43.197655	377
0.150822	43.197632	376
0.151063	43.197617	375
0.15131	43.19759	374
0.151557	43.197559	373
0.15181	43.197533	373
0.152063	43.197502	371
0.152322	43.197468	370
0.152585	43.197445	369
0.15285	43.197422	367
0.153117	43.197395	367
0.153383	43.197372	366
0.153652	43.197346	364
0.153917	43.197323	363
0.154185	43.1973	362
0.154455	43.197273	361
0.154727	43.19725	360
0.154993	43.197224	359
0.155258	43.197201	357
0.155522	43.197166	356
0.155783	43.197143	355
0.156043	43.197128	354
0.156303	43.197094	353
0.156563	43.197071	352
0.156823	43.197044	351
0.157082	43.197021	350
0.157337	43.196999	349
0.157587	43.196972	348
0.157832	43.196949	348
0.158082	43.196922	347
0.158328	43.196899	346
0.158577	43.196884	345
0.158823	43.196857	344
0.159065	43.196842	343
0.159303	43.196819	343
0.159537	43.196793	343
0.159763	43.19677	342
0.159987	43.196743	342
0.16021	43.19672	341
0.160428	43.196697	341
0.160647	43.19667	340
0.160863	43.196655	340
0.161077	43.196632	339
0.161287	43.196606	339
0.161495	43.19659	339
0.161707	43.196567	338
0.161918	43.196548	338
0.162128	43.196526	337
0.162337	43.19651	336
0.162547	43.196484	336
0.162755	43.196468	336
0.162958	43.196453	335
0.163162	43.196434	334
0.163363	43.196419	334
0.163558	43.196419	333
0.163748	43.196426	332
0.163935	43.196434	332
0.164117	43.196445	332
0.164292	43.196461	331
0.164458	43.196476	331
0.164617	43.196491	331
0.16477	43.196499	332
0.164922	43.19651	332
0.165067	43.196518	333
0.165207	43.196526	334
0.165342	43.196533	335
0.165477	43.196541	336
0.165608	43.196548	336
0.165733	43.196556	337
0.165855	43.196556	338
0.165973	43.196548	339
0.166092	43.196533	341
0.166207	43.196526	341
0.166323	43.19651	342
0.166442	43.196484	342
0.166558	43.196468	342
0.166675	43.196445	342
0.166788	43.196419	343
0.166905	43.196388	343
0.167023	43.196354	343
0.167148	43.196331	343
0.167273	43.196297	343
0.167403	43.196266	343
0.167537	43.196232	344
0.167675	43.196201	344
0.167818	43.196159	344
0.16796	43.196117	344
0.1681	43.196087	344
0.168242	43.196052	343
0.168387	43.196011	343
0.168535	43.195972	343
0.168683	43.195938	343
0.168833	43.1959	342
0.16899	43.195866	342
0.169152	43.195835	342
0.169313	43.195808	342
0.169475	43.195785	342
0.169637	43.195759	342
0.169797	43.195744	341
0.169958	43.195728	341
0.170122	43.195713	341
0.170292	43.195686	341
0.170462	43.195671	340
0.170633	43.195656	340
0.170812	43.195629	340
0.170993	43.195614	339
0.171177	43.195599	339
0.171363	43.195572	339
0.17155	43.195564	338
0.171738	43.195549	338
0.171928	43.195534	337
0.172122	43.195507	337
0.172315	43.195492	336
0.172512	43.195476	336
0.172712	43.195457	336
0.172912	43.195442	336
0.173108	43.195427	335
0.173305	43.195419	335
0.173498	43.1954	334
0.173692	43.195377	334
0.173887	43.19537	334
0.174085	43.195347	333
0.174283	43.195328	333
0.174485	43.195305	333
0.174687	43.19529	332
0.174887	43.195263	332
0.175083	43.195248	332
0.175277	43.195232	331
0.175467	43.195213	331
0.175653	43.195198	330
0.175835	43.195183	330
0.176022	43.195168	330
0.176215	43.195141	330
0.176405	43.195126	330
0.176593	43.19511	330
0.176783	43.195084	329
0.176973	43.195068	329
0.177165	43.195045	329
0.177362	43.195019	328
0.177553	43.195004	328
0.177747	43.194988	328
0.177938	43.194969	328
0.17813	43.194954	327
0.178322	43.194939	327
0.178517	43.194912	326
0.178715	43.194897	326
0.178917	43.194874	326
0.179117	43.194858	325
0.179317	43.194832	325
0.179515	43.194817	325
0.179713	43.19479	324
0.179908	43.194775	324
0.180103	43.194752	324
0.180298	43.194736	324
0.180495	43.194717	323
0.180693	43.194694	323
0.180893	43.194679	322
0.181093	43.194653	322
0.18129	43.194637	321
0.18149	43.194614	320
0.181698	43.194588	320
0.181912	43.194565	319
0.182125	43.194538	319
0.182333	43.194515	318
0.182547	43.194492	318
0.182762	43.194458	318
0.18298	43.194443	317
0.1832	43.194416	316
0.183423	43.194393	315
0.18365	43.19437	315
0.183883	43.194328	315
0.184112	43.194286	315
0.184338	43.194237	314
0.184558	43.194179	312
0.184785	43.194115	311
0.185013	43.194042	310
0.185247	43.193977	308
0.185485	43.193928	306
0.185728	43.193882	305
0.185977	43.193848	303
0.186228	43.193832	301
0.186483	43.193832	299
0.186737	43.193848	299
0.186985	43.193882	297
0.18723	43.19392	295
0.187468	43.193977	294
0.187705	43.194035	293
0.187945	43.194092	292
0.18818	43.194164	290
0.188418	43.194214	289
0.188655	43.194263	288
0.188887	43.194302	287
0.189117	43.194351	287
0.189338	43.194386	286
0.18955	43.194424	285
0.189752	43.194458	285
0.189942	43.194508	285
0.190115	43.194557	286
0.190278	43.194614	286
0.19043	43.19466	287
0.190568	43.194717	287
0.190697	43.194775	287
0.190817	43.194839	288
0.190925	43.194904	288
0.191018	43.194981	289
0.191102	43.195053	289
0.191175	43.195133	290
0.191242	43.195206	290
0.191308	43.195278	291
0.19137	43.195347	292
0.191427	43.195412	292
0.191477	43.195476	293
0.191523	43.195549	293
0.191567	43.195621	293
0.191607	43.195686	294
0.191648	43.195751	295
0.191683	43.195808	296
0.191715	43.195881	296
0.19175	43.195946	297
0.191787	43.196003	297
0.191827	43.196068	298
0.191863	43.196133	298
0.191907	43.19619	299
0.19195	43.196255	299
0.191993	43.196304	299
0.192042	43.196362	299
0.192095	43.196411	300
0.192145	43.196461	300
0.192195	43.19651	300
0.192245	43.196556	301
0.1923	43.196606	301
0.19236	43.196655	302
0.19242	43.196705	302
0.192482	43.196754	302
0.192543	43.196793	303
0.192607	43.196835	303
0.19267	43.196884	304
0.192727	43.196941	304
0.192785	43.196987	304
0.192843	43.197037	305
0.192895	43.197086	305
0.192952	43.197136	305
0.193007	43.197185	305
0.193055	43.197231	305
0.193093	43.197288	306
0.193117	43.197353	306
0.193148	43.197422	306
0.193178	43.197494	307
0.193212	43.197552	307
0.193245	43.197617	307
0.193277	43.197674	308
0.193308	43.197731	308
0.193337	43.197788	309
0.193368	43.197842	309
0.193398	43.197899	309
0.193428	43.197956	310
0.19346	43.198013	310
0.193493	43.198071	311
0.193518	43.198128	311
0.19355	43.198177	311
0.193585	43.198227	311
0.193622	43.198284	312
0.193665	43.198341	312
0.193718	43.198399	312
0.193767	43.198452	313
0.193813	43.198502	313
0.193858	43.198559	314
0.193903	43.198608	314
0.193948	43.19865	314
0.193998	43.198688	315
0.194048	43.198738	315
0.194098	43.19878	315
0.194142	43.19883	316
0.194188	43.198875	316
0.194235	43.198917	317
0.194285	43.198967	317
0.194335	43.199009	318
0.194388	43.199047	318
0.194442	43.199104	318
0.194493	43.199154	318
0.194542	43.199203	318
0.194583	43.199253	319
0.194623	43.199299	319
0.19466	43.199348	320
0.194697	43.19939	320
0.194733	43.19944	321
0.194772	43.199486	321
0.194815	43.199528	321
0.194855	43.19957	322
0.194897	43.199608	322
0.194938	43.19965	323
0.194978	43.199692	323
0.195023	43.199741	323
0.195065	43.199779	324
0.195103	43.199829	324
0.195147	43.199879	324
0.195198	43.199928	324
0.19525	43.199974	324
0.195305	43.200024	325
0.195362	43.200066	325
0.195418	43.200115	325
0.195475	43.200153	326
0.195535	43.200203	326
0.195593	43.200253	327
0.195658	43.200302	327
0.195732	43.20034	328
0.195803	43.20039	328
0.195873	43.200439	328
0.195942	43.200489	329
0.196013	43.200539	329
0.196085	43.200577	330
0.196162	43.200634	330
0.196243	43.200684	330
0.196328	43.200725	330
0.196413	43.200771	330
0.196497	43.200813	330
0.196583	43.200863	330
0.196667	43.200912	330
0.196743	43.200977	330
0.196813	43.201057	331
0.196885	43.20113	331
0.196957	43.201221	331
0.197028	43.201309	331
0.1971	43.201401	331
0.197172	43.201496	331
0.19724	43.201603	330
0.197312	43.20171	330
0.197385	43.201816	330
0.197457	43.201939	330
0.19753	43.202049	329
0.197605	43.202171	329
0.197678	43.202305	328
0.197753	43.202434	328
0.197833	43.202564	327
0.197918	43.202694	326
0.198005	43.202824	325
0.198093	43.202953	325
0.198182	43.203083	324
0.198268	43.203224	324
0.198353	43.203354	324
0.198437	43.203484	323
0.198523	43.203621	323
0.198608	43.203751	322
0.198695	43.203892	322
0.198787	43.204021	321
0.198878	43.204151	320
0.198978	43.204273	320
0.199083	43.204403	319
0.19919	43.20454	318
0.199295	43.204662	318
0.199397	43.204792	317
0.199503	43.204922	316
0.199607	43.205055	315
0.199705	43.205193	314
0.199808	43.205315	313
0.19994	43.205444	312
0.200087	43.205566	311
0.200243	43.205681	311
0.200405	43.205795	310
0.200567	43.205898	309
0.200725	43.206013	309
0.200885	43.206127	308
0.201047	43.206242	307
0.20121	43.206364	306
0.201375	43.206478	305
0.201542	43.206592	305
0.201708	43.206699	304
0.201873	43.20681	303
0.20204	43.206917	302
0.2022	43.207031	301
0.202352	43.207153	300
0.202487	43.207275	299
0.2026	43.207405	299
0.202688	43.207542	299
0.202787	43.207684	299
0.202902	43.207806	298
0.203047	43.20792	298
0.203215	43.208	297
0.203398	43.208042	297
0.2036	43.208057	297
0.203805	43.208065	296
0.204013	43.208073	296
0.204223	43.208073	295
0.204435	43.208073	295
0.204648	43.20808	294
0.204862	43.208096	294
0.205072	43.208107	293
0.205285	43.208115	293
0.2055	43.208115	293
0.205712	43.208122	292
0.205923	43.208122	291
0.206137	43.208122	291
0.206348	43.20813	290
0.206562	43.208137	289
0.206775	43.208137	288
0.206988	43.208137	287
0.207197	43.208137	287
0.207407	43.208145	287
0.20762	43.208153	286
0.207832	43.208164	285
0.208047	43.208164	284
0.20826	43.208172	283
0.208475	43.208172	282
0.20869	43.208172	281
0.208903	43.208172	281
0.209113	43.208179	281
0.209323	43.208179	280
0.209528	43.208179	280
0.209735	43.208179	279
0.209947	43.208179	278
0.21016	43.208187	278
0.210372	43.208195	278
0.210585	43.208195	277
0.2108	43.208202	277
0.211017	43.20821	276
0.211232	43.208218	276
0.211442	43.208218	275
0.211657	43.208229	275
0.211872	43.208237	275
0.212085	43.208244	275
0.212297	43.20826	274
0.212507	43.208267	274
0.212717	43.208275	273
0.212932	43.208275	272
0.213147	43.208267	271
0.21335	43.208252	271
0.213553	43.208244	270
0.213757	43.208218	270
0.213957	43.208187	269
0.214158	43.208153	269
0.214367	43.208115	269
0.21457	43.208065	268
0.21477	43.208015	268
0.214967	43.207958	268
0.21516	43.207893	268
0.215348	43.207828	268
0.215533	43.207756	268
0.215712	43.207684	267
0.215883	43.2076	267
0.21605	43.20752	266
0.21621	43.207439	266
0.216363	43.207348	266
0.216512	43.207268	266
0.216648	43.207176	265
0.216775	43.207081	265
0.216897	43.206989	265
0.217013	43.206894	265
0.217127	43.206795	265
0.217233	43.206699	266
0.217337	43.2066	266
0.217435	43.206501	266
0.217527	43.206398	266
0.217612	43.206291	266
0.217697	43.206184	267
0.217782	43.206089	267
0.217863	43.205982	267
0.217942	43.205875	267
0.218013	43.205769	267
0.218083	43.205654	267
0.218158	43.205551	267
0.218235	43.205437	267
0.218313	43.205322	267
0.218398	43.205215	267
0.218483	43.205093	266
0.218567	43.20499	266
0.21865	43.204868	266
0.218732	43.204754	265
0.218817	43.204639	264
0.218902	43.204525	264
0.218983	43.204403	263
0.219062	43.204288	263
0.219133	43.204166	262
0.219202	43.204044	262
0.219267	43.203922	262
0.219328	43.2038	262
0.219388	43.203678	262
0.219448	43.203556	262
0.21951	43.203449	262
0.219573	43.203335	262
0.219635	43.203224	262
0.219688	43.203117	261
0.21974	43.203003	261
0.219793	43.202888	261
0.219847	43.202774	261
0.219897	43.20266	261
0.219948	43.202557	261
0.22	43.20245	261
0.220053	43.202343	261
0.22011	43.202236	261
0.220162	43.202133	261
0.220212	43.202026	261
0.220262	43.201919	261
0.220313	43.201824	262
0.220367	43.201717	262
0.22042	43.201618	262
0.220475	43.201523	262
0.220532	43.201424	262
0.220595	43.201328	262
0.220662	43.201237	262
0.220725	43.201137	262
0.220787	43.201042	262
0.220845	43.200935	262
0.220907	43.20084	262
0.220972	43.200733	262
0.221035	43.200634	262
0.221098	43.200527	262
0.221163	43.200424	262
0.22123	43.200325	262
0.221297	43.200218	262
0.221363	43.200115	262
0.221432	43.200008	262
0.2215	43.199902	262
0.221572	43.199795	261
0.221638	43.199699	261
0.221705	43.199593	261
0.221772	43.199486	261
0.221842	43.199383	261
0.221908	43.199276	261
0.221975	43.199169	261
0.222043	43.199062	261
0.222108	43.198967	261
0.222175	43.19886	261
0.222242	43.198753	261
0.22231	43.19865	260
0.22238	43.198544	260
0.222455	43.198437	260
0.222525	43.19833	260
0.222598	43.198219	260
0.22267	43.198112	259
0.22274	43.198006	259
0.22281	43.197899	259
0.222885	43.197788	258
0.22296	43.197681	258
0.223033	43.197567	258
0.223108	43.197453	258
0.223188	43.197346	258
0.223272	43.197231	257
0.223362	43.197128	257
0.223462	43.197029	257
0.22357	43.196934	256
0.223683	43.196835	256
0.223805	43.196743	256
0.223928	43.196655	256
0.22405	43.196567	256
0.22417	43.196476	256
0.22429	43.196388	256
0.224412	43.196297	256
0.224533	43.196209	255
0.224655	43.196117	255
0.224777	43.19603	254
0.224897	43.195938	254
0.225017	43.19585	254
0.225133	43.195759	253
0.225253	43.195671	253
0.225375	43.19558	253
0.225498	43.195484	252
0.225628	43.195393	252
0.22576	43.195297	252
0.225893	43.19519	252
0.226025	43.195091	251
0.226153	43.195004	251
0.22628	43.194904	251
0.226407	43.194809	250
0.226533	43.194717	250
0.226663	43.194614	250
0.226792	43.194523	250
0.22692	43.194424	249
0.227047	43.194328	249
0.227175	43.194229	248
0.227303	43.194141	247
0.227432	43.194042	247
0.227558	43.193947	247
0.227682	43.193855	246
0.227803	43.193768	246
0.22792	43.193676	246
0.228037	43.193588	246
0.228155	43.193497	245
0.228273	43.193409	245
0.228387	43.193325	245
0.228498	43.193245	245
0.228608	43.193165	245
0.228718	43.193081	245
0.22883	43.192993	245
0.228943	43.192913	245
0.229058	43.192821	245
0.22917	43.192741	245
0.22928	43.192661	245
0.22939	43.19257	245
0.229497	43.19249	245
0.229605	43.192406	245
0.22971	43.192333	245
0.229815	43.192253	245
0.229923	43.192173	245
0.230032	43.192089	245
0.230142	43.192001	245
0.23025	43.191917	246
0.230357	43.191837	246
0.230465	43.191757	246
0.230573	43.191666	246
0.230683	43.191586	246
0.230792	43.191505	246
0.2309	43.191421	246
0.231007	43.191334	246
0.23111	43.191261	245
0.231215	43.191177	245
0.23132	43.191097	245
0.231423	43.191017	245
0.23153	43.190933	245
0.231633	43.190853	245
0.231738	43.190773	245
0.231847	43.190689	245
0.231955	43.190609	245
0.232063	43.190529	245
0.232168	43.190453	245
0.23227	43.190372	245
0.23237	43.1903	245
0.23247	43.19022	245
0.232572	43.190144	245
0.232673	43.190063	245
0.232773	43.189991	245
0.23287	43.189907	245
0.232967	43.189835	245
0.233067	43.189762	245
0.233165	43.18969	245
0.233265	43.189617	245
0.233368	43.189541	245
0.23347	43.189461	245
0.233573	43.189388	245
0.233677	43.189316	245
0.233778	43.189232	245
0.233883	43.189159	245
0.233987	43.189079	245
0.234088	43.188999	245
0.234193	43.188915	245
0.234302	43.188835	244
0.234408	43.188763	244
0.234517	43.188679	244
0.234622	43.188599	244
0.234727	43.188519	244
0.23483	43.188435	244
0.234937	43.188354	244
0.235042	43.188274	244
0.235148	43.18819	244
0.235253	43.18811	244
0.235365	43.188023	244
0.235478	43.187939	244
0.235592	43.187859	244
0.235705	43.187778	244
0.235818	43.187687	244
0.235928	43.187607	244
0.236037	43.187523	244
0.236148	43.187443	244
0.236257	43.187355	244
0.236365	43.187271	244
0.236468	43.187199	244
0.23657	43.187111	244
0.236673	43.187027	244
0.236778	43.186947	244
0.23688	43.186867	244
0.236982	43.186783	244
0.23709	43.186703	244
0.237195	43.186623	244
0.237298	43.186546	244
0.2374	43.186466	245
0.2375	43.186386	245
0.237602	43.186302	245
0.237707	43.186222	245
0.237813	43.186142	245
0.237922	43.186058	244
0.238028	43.185978	244
0.238138	43.185905	244
0.238245	43.185825	244
0.238353	43.185749	244
0.238463	43.185669	244
0.23857	43.185589	245
0.238672	43.185505	245
0.238775	43.185425	245
0.238882	43.185352	245
0.238983	43.185287	245
0.239085	43.185215	245
0.23919	43.185139	245
0.239292	43.185066	245
0.239393	43.184986	245
0.239493	43.184914	245
0.239593	43.184822	246
0.239692	43.184742	246
0.239788	43.184669	246
0.239883	43.184586	246
0.239975	43.184513	246
0.240072	43.184441	246
0.240165	43.184368	246
0.240257	43.184292	246
0.240348	43.184219	246
0.24043	43.184154	246
0.240512	43.18409	246
0.240602	43.184032	246
0.240705	43.183994	246
0.24082	43.183968	246
0.240947	43.18396	246
0.24107	43.183968	246
0.241197	43.183994	246
0.24133	43.184017	247
0.24146	43.184048	247
0.241595	43.184082	247
0.24174	43.184116	247
0.241888	43.184154	247
0.242042	43.184189	248
0.242197	43.184227	248
0.24235	43.184254	248
0.242507	43.184284	248
0.24266	43.184326	247
0.242815	43.18436	247
0.242965	43.184399	247
0.243115	43.184433	247
0.243265	43.184463	247
0.24341	43.184498	246
0.243555	43.184521	246
0.243698	43.184555	246
0.243847	43.184593	246
0.243995	43.184627	246
0.244138	43.18465	246
0.244273	43.184685	246
0.244412	43.184715	246
0.244548	43.18475	246
0.24468	43.184772	246
0.244813	43.184807	246
0.244938	43.184837	246
0.245057	43.184864	247
0.245172	43.184872	247
0.245288	43.184879	247
0.245393	43.184879	248
0.245482	43.184837	248
0.245528	43.184669	248
0.245593	43.184578	249
0.245657	43.184498	249
0.245713	43.184399	249
0.245768	43.184311	250
0.245832	43.184219	250
0.24589	43.184139	250
0.245947	43.184048	250
0.246007	43.18396	250
0.246068	43.18388	250
0.246132	43.183788	250
0.246188	43.183708	251
0.246242	43.183628	251
0.24629	43.183544	251
0.246343	43.183464	251
0.246405	43.183392	252
0.246465	43.183308	252
0.246525	43.18322	252
0.246588	43.18314	252
0.24665	43.183056	252
0.24671	43.182968	253
0.246768	43.182884	253
0.246828	43.182804	253
0.246888	43.182724	253
0.24695	43.18264	253
0.247017	43.182552	253
0.24708	43.182461	253
0.247147	43.182373	253
0.24721	43.182274	253
0.247273	43.182194	253
0.247337	43.182106	253
0.247403	43.182022	253
0.24747	43.181934	253
0.247535	43.18185	253
0.2476	43.181763	253
0.247665	43.181683	254
0.247732	43.181591	254
0.247797	43.181503	254
0.247862	43.181419	254
0.247925	43.181332	254
0.247988	43.18124	254
0.248052	43.18116	254
0.248117	43.181072	255
0.248185	43.180981	255
0.24825	43.180901	255
0.248318	43.180809	255
0.248385	43.180721	255
0.24845	43.18063	256
0.248517	43.180542	256
0.24858	43.180454	256
0.248642	43.18037	256
0.248702	43.180283	256
0.248762	43.180191	256
0.248823	43.180111	256
0.248887	43.180019	256
0.248953	43.179932	256
0.249025	43.179851	256
0.249088	43.17976	256
0.249153	43.179672	256
0.249218	43.179588	256
0.249285	43.179501	256
0.249353	43.179401	256
0.249423	43.179314	256
0.249493	43.179222	256
0.249562	43.179127	256
0.249632	43.179028	256
0.2497	43.178932	256
0.249767	43.178841	256
0.249838	43.178745	256
0.249908	43.178646	256
0.249978	43.178555	256
0.250047	43.178459	255
0.250115	43.178368	255
0.250182	43.17828	255
0.25025	43.178188	255
0.250317	43.178093	255
0.250385	43.178001	255
0.250453	43.177914	255
0.250522	43.177822	255
0.25059	43.177734	255
0.250662	43.177635	256
0.25073	43.177547	256
0.250793	43.177448	256
0.250857	43.177361	256
0.250923	43.177269	256
0.25099	43.177181	256
0.251055	43.17709	256
0.251123	43.177002	256
0.251188	43.176922	256
0.251252	43.17683	256
0.251315	43.17675	256
0.251375	43.17667	257
0.251432	43.176594	257
0.251483	43.176521	257
0.25153	43.176456	258
0.251575	43.176392	258
0.251615	43.176327	259
0.251657	43.176262	259
0.251702	43.176205	260
0.251747	43.176147	261
0.251793	43.17609	261
0.251828	43.176033	262
0.25187	43.175976	262
0.251915	43.175918	262
0.25196	43.175854	263
0.252005	43.175796	263
0.252045	43.175739	263
0.252088	43.175682	264
0.252132	43.175617	265
0.252177	43.175552	265
0.252222	43.175487	265
0.252272	43.175423	266
0.25232	43.175358	266
0.252373	43.175285	267
0.252425	43.17522	267
0.252477	43.175148	267
0.252522	43.175083	268
0.252568	43.175026	268
0.25261	43.174961	268
0.252655	43.174892	268
0.252707	43.174828	268
0.252755	43.174763	268
0.252802	43.17469	269
0.25285	43.174618	269
0.252903	43.174545	269
0.252957	43.17448	270
0.253015	43.174404	270
0.253073	43.174332	270
0.253128	43.174259	271
0.253185	43.174179	271
0.253242	43.174107	271
0.253303	43.17403	271
0.25336	43.173958	271
0.253417	43.173885	272
0.25347	43.173813	272
0.25352	43.17374	272
0.253575	43.173672	272
0.253628	43.173599	273
0.25368	43.173534	273
0.253733	43.173462	273
0.25379	43.173397	273
0.25384	43.173332	274
0.25389	43.17326	274
0.253935	43.173195	274
0.25398	43.173119	275
0.254022	43.173054	275
0.25406	43.172989	275
0.254103	43.172924	275
0.25415	43.172867	275
0.254192	43.172802	276
0.254238	43.172737	276
0.254278	43.17268	277
0.254318	43.172615	277
0.254357	43.172558	277
0.254397	43.172501	278
0.254435	43.172436	278
0.254477	43.172378	278
0.254517	43.172329	279
0.254558	43.172275	279
0.254602	43.172218	280
0.254647	43.172161	280
0.254688	43.172104	280
0.254727	43.172054	281
0.254767	43.172005	281
0.25481	43.17194	281
0.254847	43.17189	281
0.254875	43.171841	282
0.254907	43.171802	283
0.254943	43.171753	283
0.254978	43.171711	284
0.255015	43.171665	284
0.25505	43.171623	284
0.255082	43.171574	285
0.255115	43.171532	285
0.255155	43.171486	286
0.255192	43.171436	286
0.255228	43.171394	287
0.255265	43.171345	287
0.255297	43.171307	287
0.255323	43.171272	288
0.255352	43.171249	288
0.255383	43.171207	289
0.255418	43.171177	289
0.255458	43.171135	290
0.255505	43.171101	290
0.255547	43.17107	291
0.255592	43.171028	291
0.255642	43.171005	292
0.255695	43.170971	292
0.255757	43.17094	293
0.255822	43.170914	293
0.255888	43.170891	293
0.255958	43.170856	293
0.25603	43.170841	294
0.256107	43.170818	295
0.256185	43.170784	295
0.256262	43.170761	296
0.256342	43.170727	296
0.25643	43.170696	296
0.256523	43.170662	296
0.256617	43.170631	297
0.256712	43.170589	297
0.256812	43.170547	297
0.256913	43.170517	297
0.257025	43.170475	297
0.25714	43.170433	297
0.257258	43.170395	297
0.257377	43.170345	297
0.257497	43.170296	297
0.257627	43.170254	297
0.257753	43.170216	297
0.257877	43.170166	296
0.257998	43.170124	296
0.258117	43.170086	296
0.258227	43.170044	296
0.258333	43.170002	296
0.258437	43.169964	297
